session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,attack_detected,X1,encryption_flag,X2,Cyber_Risk_Score,Risk_Level
SID_01001,779.0,ICMP,6,60.24304052281767,AES,0.5117006890797987,1,Chrome,0,0,7,1,1.5117006890797988,96.40468027563192,MEDIUM RISK
SID_01002,684.0,TCP,3,1368.953420912497,AES,0.3781896086190079,4,Chrome,0,1,8,1,1.378189608619008,95.7512758434476,MEDIUM RISK
SID_01003,511.0,TCP,6,48.035094478996434,AES,0.0102899118579915,1,Firefox,0,1,8,1,1.0102899118579916,95.6041159647432,MEDIUM RISK
SID_01004,370.0,TCP,5,483.8970187322639,AES,0.1492671664175647,3,Chrome,0,1,9,1,1.1492671664175647,95.05970686656703,MEDIUM RISK
SID_01005,639.0,TCP,4,991.6054430540072,AES,0.1873321956950991,3,Firefox,0,1,8,1,1.187332195695099,95.67493287827804,MEDIUM RISK
SID_01006,578.0,TCP,6,338.2652706074052,AES,0.0401508852887536,1,Firefox,0,0,7,1,1.0401508852887535,96.2160603541155,MEDIUM RISK
SID_01007,679.0,TCP,5,1927.41078171901,None,0.3588173529266509,0,Firefox,0,0,5,0,0.3588173529266509,97.14352694117066,LOW RISK
SID_01008,627.0,TCP,3,1125.955095186992,AES,0.2581307010433557,2,Chrome,0,1,6,1,1.2581307010433558,96.90325228041735,MEDIUM RISK
SID_01009,709.0,TCP,4,444.1676982832937,DES,0.2668065600102141,0,Chrome,0,0,4,1,1.266806560010214,98.10672262400408,LOW RISK
SID_01010,392.0,TCP,3,162.50255513387043,None,0.4313625859965748,2,Chrome,0,0,5,0,0.4313625859965748,97.17254503439862,LOW RISK
SID_01011,763.0,ICMP,2,35.52849790166592,None,0.1393460916696726,1,Chrome,0,0,3,0,0.1393460916696726,98.25573843666787,LOW RISK
SID_01012,539.0,TCP,8,1294.235494125384,DES,0.483831444143884,0,Firefox,0,1,9,1,1.483831444143884,95.19353257765755,MEDIUM RISK
SID_01013,915.0,TCP,4,172.8094798242081,DES,0.581493991553437,0,Firefox,0,0,4,1,1.581493991553437,98.23259759662137,LOW RISK
SID_01014,362.0,TCP,2,251.4116063606738,AES,0.2011119335342391,2,Firefox,0,0,4,1,1.201111933534239,98.08044477341369,LOW RISK
SID_01015,847.0,TCP,2,8.804321857364235,AES,0.6215404208125981,2,Chrome,0,1,5,1,1.621540420812598,97.64861616832503,LOW RISK
SID_01016,539.0,TCP,3,14.716032862020286,AES,0.8157980022961487,3,Unknown,0,1,7,1,1.8157980022961486,96.52631920091845,MEDIUM RISK
SID_01017,369.0,TCP,2,209.52666627081192,AES,0.4465821935590527,2,Chrome,0,0,4,1,1.4465821935590526,98.17863287742361,LOW RISK
SID_01018,403.0,TCP,5,1650.0265497266,None,0.2786381880213396,1,Chrome,0,0,6,0,0.2786381880213396,96.51145527520855,MEDIUM RISK
SID_01019,435.0,TCP,4,1214.3007020037912,AES,0.2439963445753521,2,Firefox,0,1,7,1,1.2439963445753521,96.29759853783014,MEDIUM RISK
SID_01020,584.0,TCP,5,1175.2995586528618,AES,0.2591185799314658,2,Chrome,0,0,7,1,1.259118579931466,96.30364743197258,MEDIUM RISK
SID_01021,604.0,UDP,4,1403.731769985138,DES,0.1452766270165708,2,Edge,0,0,6,1,1.1452766270165708,96.85811065080664,MEDIUM RISK
SID_01022,385.0,TCP,2,165.23917391117385,DES,0.676142492572408,1,Firefox,0,1,4,1,1.676142492572408,98.27045699702896,LOW RISK
SID_01023,495.0,TCP,4,3093.077360516057,AES,0.2385761523586229,2,Edge,0,0,6,1,1.238576152358623,96.89543046094346,MEDIUM RISK
SID_01024,928.0,TCP,5,211.37312053112325,AES,0.1645668581021725,1,Chrome,0,0,6,1,1.1645668581021724,96.86582674324087,MEDIUM RISK
SID_01025,845.0,TCP,1,129.94912367701988,DES,0.3578179280944935,1,Chrome,0,1,3,1,1.3578179280944935,98.7431271712378,LOW RISK
SID_01026,587.0,TCP,5,279.2428980453233,DES,0.4546054621809188,2,Chrome,0,0,7,1,1.4546054621809188,96.38184218487237,MEDIUM RISK
SID_01027,507.0,TCP,4,604.7900860349506,DES,0.2768057338488149,2,Edge,1,0,7,1,1.276805733848815,96.31072229353953,MEDIUM RISK
SID_01028,524.0,ICMP,5,106.30470777504904,AES,0.4633956940087819,1,Chrome,0,1,7,1,1.4633956940087818,96.38535827760352,MEDIUM RISK
SID_01029,622.0,UDP,2,1073.4271257061798,AES,0.3255772103979404,0,Chrome,0,0,2,1,1.3255772103979404,99.33023088415918,LOW RISK
SID_01030,295.0,TCP,5,371.56937321838217,AES,0.397231856711297,3,Chrome,0,1,9,1,1.3972318567112971,95.15889274268451,MEDIUM RISK
SID_01031,448.0,UDP,4,672.235486958473,AES,0.2257105590726376,2,Edge,0,0,6,1,1.2257105590726376,96.89028422362907,MEDIUM RISK
SID_01032,166.0,TCP,1,1060.1173368363684,AES,0.1085758835204075,3,Edge,0,1,5,1,1.1085758835204076,97.44343035340816,LOW RISK
SID_01033,579.0,ICMP,4,1857.3633435462548,None,0.5064636238104138,1,Chrome,1,0,6,0,0.5064636238104138,96.60258544952417,MEDIUM RISK
SID_01034,629.0,TCP,4,1368.9416245006823,DES,0.5568150628899111,4,Chrome,1,1,10,1,1.5568150628899111,94.62272602515597,MEDIUM RISK
SID_01035,403.0,TCP,10,616.8327947273677,DES,0.1675837764232404,1,Chrome,0,1,12,1,1.1675837764232404,93.26703351056929,HIGH RISK
SID_01036,814.0,TCP,5,3659.752361591184,AES,0.6142411780478197,3,Chrome,0,1,9,1,1.6142411780478199,95.24569647121912,MEDIUM RISK
SID_01037,254.0,TCP,3,603.5742552458066,AES,0.4986832841283682,2,Chrome,0,0,5,1,1.4986832841283682,97.59947331365134,LOW RISK
SID_01038,207.0,UDP,3,614.2485798462133,AES,0.7821690450501914,1,Chrome,0,1,5,1,1.7821690450501912,97.71286761802007,LOW RISK
SID_01039,544.0,UDP,2,138.0441895448075,AES,0.2108858072618565,1,Firefox,0,0,3,1,1.2108858072618565,98.68435432290474,LOW RISK
SID_01040,709.0,TCP,6,128.81184769903112,DES,0.1988392283957791,2,Chrome,0,0,8,1,1.1988392283957792,95.67953569135831,MEDIUM RISK
SID_01041,836.0,UDP,3,147.81271466441842,DES,0.2417128175689864,2,Edge,0,0,5,1,1.2417128175689864,97.49668512702759,LOW RISK
SID_01042,408.0,UDP,2,716.840287692918,None,0.524924816886559,2,Firefox,0,0,4,0,0.524924816886559,97.80996992675462,LOW RISK
SID_01043,715.0,TCP,1,429.1498753153213,DES,0.1919653392020392,3,Chrome,0,1,5,1,1.1919653392020393,97.47678613568081,LOW RISK
SID_01044,492.0,TCP,4,390.0578083893631,None,0.3550864631044257,2,Firefox,0,0,6,0,0.3550864631044257,96.54203458524178,MEDIUM RISK
SID_01045,465.0,TCP,6,109.16755044839276,None,0.2861490732885961,0,Chrome,0,0,6,0,0.2861490732885961,96.51445962931544,MEDIUM RISK
SID_01046,676.0,TCP,5,383.83660387881656,None,0.3723514989202343,0,Firefox,0,0,5,0,0.3723514989202343,97.14894059956809,LOW RISK
SID_01047,630.0,TCP,5,379.8391233213124,DES,0.2399623303433727,2,Chrome,1,0,8,1,1.2399623303433727,95.69598493213735,MEDIUM RISK
SID_01048,184.0,TCP,5,775.7835376034677,AES,0.1043062038930779,1,Chrome,0,0,6,1,1.104306203893078,96.84172248155724,MEDIUM RISK
SID_01049,795.0,TCP,1,393.3541309813079,AES,0.3155339674995729,4,Edge,1,1,7,1,1.315533967499573,96.32621358699983,MEDIUM RISK
SID_01050,776.0,TCP,4,434.0759934422773,None,0.8830242313284681,2,Chrome,0,1,7,0,0.8830242313284681,96.15320969253139,MEDIUM RISK
SID_01051,374.0,UDP,3,254.56026576512116,AES,0.6657856653798536,1,Edge,0,1,5,1,1.6657856653798535,97.66631426615194,LOW RISK
SID_01052,579.0,TCP,6,112.79375803941186,AES,0.619249148014944,3,Edge,0,1,10,1,1.619249148014944,94.64769965920598,MEDIUM RISK
SID_01053,598.0,TCP,2,285.35239588133123,AES,0.3063029264200075,0,Chrome,0,0,2,1,1.3063029264200074,99.322521170568,LOW RISK
SID_01054,552.0,TCP,4,34.96537134318748,DES,0.7077903686438567,1,Firefox,0,1,6,1,1.7077903686438567,97.08311614745755,LOW RISK
SID_01055,389.0,TCP,5,182.2334388420055,None,0.1469085962091802,0,Chrome,0,0,5,0,0.1469085962091802,97.05876343848367,LOW RISK
SID_01056,365.0,TCP,7,314.37772045002947,AES,0.1312445182782391,3,Firefox,1,1,12,1,1.1312445182782391,93.25249780731129,HIGH RISK
SID_01057,494.0,TCP,3,125.92799429520775,AES,0.4570682582624308,0,Edge,0,0,3,1,1.4570682582624308,98.78282730330497,LOW RISK
SID_01058,734.0,TCP,6,874.8273361783977,DES,0.3651053238103662,2,Edge,0,0,8,1,1.3651053238103663,95.74604212952416,MEDIUM RISK
SID_01059,608.0,TCP,3,263.6537368591982,DES,0.5460359231798372,3,Firefox,0,1,7,1,1.5460359231798373,96.41841436927193,MEDIUM RISK
SID_01060,425.0,TCP,4,764.7065646577881,AES,0.2402812346697087,1,Chrome,0,0,5,1,1.2402812346697087,97.49611249386788,LOW RISK
SID_01061,654.0,TCP,5,826.0026288798,None,0.5056016204727072,2,Unknown,0,1,8,0,0.5056016204727072,95.40224064818909,MEDIUM RISK
SID_01062,64.0,TCP,4,474.3349700168984,DES,0.1372202845483,0,Unknown,0,1,5,1,1.1372202845483,97.45488811381932,LOW RISK
SID_01063,729.0,TCP,3,476.9709364434849,AES,0.6452118533405042,0,Chrome,0,1,4,1,1.6452118533405042,98.25808474133619,LOW RISK
SID_01064,152.0,TCP,3,696.7924873146984,AES,0.1643780619539865,3,Chrome,1,1,8,1,1.1643780619539865,95.6657512247816,MEDIUM RISK
SID_01065,427.0,TCP,5,243.5440072188964,AES,0.559804549671735,1,Unknown,1,1,8,1,1.559804549671735,95.8239218198687,MEDIUM RISK
SID_01066,276.0,UDP,7,17.179111690344527,None,0.4871451082531851,1,Unknown,0,1,9,0,0.4871451082531851,94.79485804330128,MEDIUM RISK
SID_01067,241.0,TCP,3,828.5654254925516,AES,0.2609391931795491,3,Safari,1,1,8,1,1.260939193179549,95.70437567727183,MEDIUM RISK
SID_01068,732.0,UDP,6,750.2676823881028,AES,0.2066217870197118,1,Chrome,0,0,7,1,1.2066217870197118,96.28264871480788,MEDIUM RISK
SID_01069,406.0,UDP,3,517.5928651917283,AES,0.2479562427335247,1,Firefox,0,0,4,1,1.2479562427335247,98.09918249709341,LOW RISK
SID_01070,569.0,TCP,7,1668.4682078348671,DES,0.4665259139308896,1,Chrome,0,1,9,1,1.4665259139308895,95.18661036557235,MEDIUM RISK
SID_01071,490.0,TCP,3,568.437883877533,AES,0.6979769700110211,2,Chrome,0,1,6,1,1.697976970011021,97.07919078800441,LOW RISK
SID_01072,595.0,TCP,5,289.34385936499194,DES,0.2220934135544943,4,Unknown,0,1,10,1,1.2220934135544943,94.4888373654218,MEDIUM RISK
SID_01073,515.0,TCP,13,1000.1040207227896,AES,0.523823895925014,0,Edge,0,1,14,1,1.5238238959250139,92.20952955837,HIGH RISK
SID_01074,243.0,TCP,3,2624.6758884278383,None,0.5969908646369559,2,Chrome,0,0,5,0,0.5969908646369559,97.23879634585478,LOW RISK
SID_01075,699.0,TCP,8,1068.1126801671082,DES,0.4372428769079565,2,Chrome,0,1,11,1,1.4372428769079564,93.97489715076318,HIGH RISK
SID_01076,401.0,TCP,5,1916.180451523356,AES,0.4739292971908922,2,Chrome,0,0,7,1,1.4739292971908922,96.38957171887635,MEDIUM RISK
SID_01077,188.0,TCP,3,95.6705816855896,AES,0.5574063524961002,2,Chrome,0,0,5,1,1.5574063524961002,97.62296254099844,LOW RISK
SID_01078,414.0,UDP,7,103.1638656139977,AES,0.1541120645827431,2,Chrome,0,1,10,1,1.1541120645827432,94.46164482583309,MEDIUM RISK
SID_01079,800.0,TCP,4,134.36171253162152,DES,0.1775148237593637,2,Chrome,0,0,6,1,1.1775148237593638,96.87100592950375,MEDIUM RISK
SID_01080,670.0,UDP,5,970.8265188274992,DES,0.1913542717642889,1,Chrome,0,0,6,1,1.1913542717642889,96.87654170870572,MEDIUM RISK
SID_01081,430.0,ICMP,7,395.0529699407668,None,0.6166008508191857,0,Safari,1,1,9,0,0.6166008508191857,94.84664034032767,MEDIUM RISK
SID_01082,430.0,ICMP,6,519.6275612821079,AES,0.4150022895994329,1,Chrome,0,0,7,1,1.415002289599433,96.36600091583978,MEDIUM RISK
SID_01083,435.0,UDP,4,242.9625722216791,AES,0.3858505951638935,3,Edge,0,1,8,1,1.3858505951638935,95.75434023806557,MEDIUM RISK
SID_01084,915.0,TCP,3,1065.7656315336856,DES,0.4207438376102839,2,Chrome,0,0,5,1,1.4207438376102839,97.56829753504411,LOW RISK
SID_01085,576.0,TCP,6,1493.2621878298935,DES,0.2666955399067172,1,Firefox,0,0,7,1,1.2666955399067172,96.30667821596269,MEDIUM RISK
SID_01086,586.0,TCP,4,139.68667399595648,DES,0.5873420742664075,0,Firefox,1,1,6,1,1.5873420742664075,97.03493682970657,LOW RISK
SID_01087,706.0,TCP,2,171.28176465348804,AES,0.1340503643630828,3,Safari,0,1,6,1,1.1340503643630828,96.85362014574524,MEDIUM RISK
SID_01088,547.0,UDP,2,331.68634101788814,None,0.2398186450345621,1,Chrome,0,0,3,0,0.2398186450345621,98.29592745801382,LOW RISK
SID_01089,448.0,ICMP,5,262.988380446275,AES,0.6730727772772298,2,Edge,0,1,8,1,1.6730727772772298,95.8692291109109,MEDIUM RISK
SID_01090,460.0,TCP,1,606.6378278418492,AES,0.30723869379292,2,Edge,0,0,3,1,1.30723869379292,98.72289547751717,LOW RISK
SID_01091,485.0,TCP,5,1117.3318353200257,AES,0.1561076528594377,0,Chrome,0,0,5,1,1.1561076528594376,97.46244306114377,LOW RISK
SID_01092,492.0,TCP,4,1261.087644821543,AES,0.6100178468770278,1,Chrome,0,1,6,1,1.6100178468770276,97.04400713875081,LOW RISK
SID_01093,645.0,TCP,1,187.0094687858032,None,0.586048098552625,3,Chrome,1,1,6,0,0.586048098552625,96.63441923942105,MEDIUM RISK
SID_01094,510.0,TCP,4,154.46193537656336,AES,0.5583171310151086,4,Chrome,0,1,9,1,1.5583171310151087,95.22332685240603,MEDIUM RISK
SID_01095,646.0,TCP,1,361.6609057303021,AES,0.2930586847545438,1,Chrome,0,0,2,1,1.2930586847545438,99.31722347390182,LOW RISK
SID_01096,483.0,UDP,2,127.87585384616378,AES,0.1017023536170729,1,Firefox,0,0,3,1,1.101702353617073,98.64068094144683,LOW RISK
SID_01097,515.0,TCP,4,77.02994354395133,AES,0.1483756163794598,1,Chrome,1,0,6,1,1.1483756163794598,96.85935024655178,MEDIUM RISK
SID_01098,100.0,UDP,3,222.2715287025508,None,0.1960848935717455,0,Chrome,0,0,3,0,0.1960848935717455,98.2784339574287,LOW RISK
SID_01099,683.0,TCP,5,400.6260158500573,None,0.2868997886726938,4,Safari,0,1,10,0,0.2868997886726938,94.11475991546908,MEDIUM RISK
SID_01100,569.0,UDP,2,709.0781576843634,AES,0.3074721371265356,1,Firefox,0,0,3,1,1.3074721371265356,98.72298885485061,LOW RISK
SID_01101,699.0,TCP,3,1027.795820868021,AES,0.3334847847601467,1,Chrome,1,0,5,1,1.3334847847601468,97.53339391390406,LOW RISK
SID_01102,64.0,UDP,3,201.6578932460209,None,0.8162006429066084,3,Firefox,1,1,8,0,0.8162006429066084,95.52648025716265,MEDIUM RISK
SID_01103,917.0,TCP,4,1365.9220230622875,DES,0.1220051214798792,2,Chrome,0,0,6,1,1.1220051214798792,96.84880204859196,MEDIUM RISK
SID_01104,472.0,TCP,2,27.400541033574395,DES,0.0879294997974005,1,Chrome,0,0,3,1,1.0879294997974005,98.63517179991896,LOW RISK
SID_01105,721.0,TCP,3,469.6557728786983,DES,0.4939507685084571,0,Chrome,1,0,4,1,1.4939507685084572,98.19758030740337,LOW RISK
SID_01106,292.0,UDP,2,802.0816197285209,DES,0.0869844737865467,0,Chrome,0,0,2,1,1.0869844737865466,99.23479378951461,LOW RISK
SID_01107,622.0,TCP,4,275.4177729297534,AES,0.2908844700855713,1,Firefox,0,0,5,1,1.2908844700855713,97.51635378803422,LOW RISK
SID_01108,289.0,TCP,2,920.8309510431544,DES,0.4406696937697273,1,Firefox,0,0,3,1,1.4406696937697272,98.77626787750789,LOW RISK
SID_01109,375.0,TCP,4,1614.2466412577694,DES,0.0969519370864961,1,Unknown,0,1,6,1,1.0969519370864962,96.8387807748346,MEDIUM RISK
SID_01110,882.0,TCP,9,74.89165656278581,None,0.5329045401359692,0,Firefox,0,1,10,0,0.5329045401359692,94.21316181605438,MEDIUM RISK
SID_01111,461.0,UDP,9,574.8711511337679,AES,0.1435844194847169,0,Chrome,0,1,10,1,1.143584419484717,94.45743376779389,MEDIUM RISK
SID_01112,543.0,TCP,1,15.159124010377814,AES,0.1677289120953251,2,Edge,0,0,3,1,1.1677289120953251,98.66709156483813,LOW RISK
SID_01113,674.0,TCP,1,262.3303780233085,AES,0.315840152830152,0,Chrome,0,0,1,1,1.315840152830152,99.92633606113206,LOW RISK
SID_01114,599.0,ICMP,1,117.81711013607384,DES,0.4334782035997312,2,Chrome,0,1,4,1,1.4334782035997313,98.17339128143989,LOW RISK
SID_01115,530.0,UDP,5,783.1182392079797,DES,0.3851986048088347,0,Firefox,0,1,6,1,1.3851986048088347,96.95407944192354,MEDIUM RISK
SID_01116,572.0,UDP,6,228.7428002215701,AES,0.2725838896644112,2,Chrome,0,0,8,1,1.2725838896644113,95.70903355586577,MEDIUM RISK
SID_01117,968.6399999999994,TCP,5,265.4723341831037,DES,0.4490901216409427,1,Chrome,0,1,7,1,1.4490901216409426,96.37963604865638,MEDIUM RISK
SID_01118,488.0,TCP,2,184.1650391385847,DES,0.319736200886747,1,Chrome,0,1,4,1,1.319736200886747,98.1278944803547,LOW RISK
SID_01119,540.0,TCP,5,223.562160068093,AES,0.4522002131622228,1,Chrome,0,0,6,1,1.452200213162223,96.9808800852649,MEDIUM RISK
SID_01120,710.0,UDP,4,204.02757850917985,AES,0.5383924072977625,1,Chrome,0,1,6,1,1.5383924072977626,97.01535696291911,LOW RISK
SID_01121,721.0,TCP,5,957.521810129482,None,0.418712325213859,2,Unknown,0,1,8,0,0.418712325213859,95.36748493008555,MEDIUM RISK
SID_01122,737.0,TCP,2,2495.4126462088125,DES,0.1522618474101554,2,Edge,0,0,4,1,1.1522618474101554,98.06090473896406,LOW RISK
SID_01123,627.0,TCP,2,539.0387444620737,DES,0.2887082435316084,2,Chrome,0,0,4,1,1.2887082435316084,98.11548329741264,LOW RISK
SID_01124,271.0,TCP,1,733.8085531314982,None,0.3158799892225623,1,Unknown,0,0,2,0,0.3158799892225623,98.92635199568902,LOW RISK
SID_01125,826.0,UDP,7,1363.4655739705647,AES,0.1679949660152818,1,Chrome,0,1,9,1,1.1679949660152817,95.0671979864061,MEDIUM RISK
SID_01126,270.0,TCP,3,517.172949926916,AES,0.3650029609588222,0,Edge,1,0,4,1,1.3650029609588221,98.14600118438352,LOW RISK
SID_01127,560.0,TCP,1,287.6568700957884,AES,0.2851660044251404,2,Unknown,0,0,3,1,1.2851660044251405,98.71406640177005,LOW RISK
SID_01128,349.0,UDP,6,2412.3370126105506,AES,0.1190205210020363,2,Edge,0,0,8,1,1.1190205210020363,95.64760820840081,MEDIUM RISK
SID_01129,487.0,TCP,4,1892.9018689266836,None,0.1223841935428572,2,Edge,0,1,7,0,0.1223841935428572,95.84895367741714,MEDIUM RISK
SID_01130,565.0,TCP,6,199.1381600750973,AES,0.330268913803708,0,Unknown,0,1,7,1,1.330268913803708,96.33210756552148,MEDIUM RISK
SID_01131,564.0,ICMP,1,971.4244571489954,AES,0.4955960379954127,1,Chrome,1,0,3,1,1.4955960379954127,98.79823841519817,LOW RISK
SID_01132,584.0,ICMP,5,833.3460702461568,AES,0.3152813648223707,3,Edge,1,1,10,1,1.3152813648223707,94.52611254592895,MEDIUM RISK
SID_01133,822.0,TCP,4,839.0189386557257,None,0.4868656011725923,1,Chrome,0,0,5,0,0.4868656011725923,97.19474624046903,LOW RISK
SID_01134,590.0,TCP,2,1420.4082546499824,DES,0.3293615374094488,0,Firefox,0,0,2,1,1.3293615374094487,99.33174461496378,LOW RISK
SID_01135,451.0,TCP,3,896.9455531458007,DES,0.2199111948292063,1,Chrome,0,0,4,1,1.2199111948292063,98.08796447793168,LOW RISK
SID_01136,692.0,UDP,5,583.855310438756,AES,0.0139490841475986,0,Chrome,1,0,6,1,1.0139490841475987,96.80557963365905,MEDIUM RISK
SID_01137,737.0,UDP,3,1496.9847221984514,AES,0.1977576803915906,0,Chrome,0,0,3,1,1.1977576803915906,98.67910307215664,LOW RISK
SID_01138,254.0,TCP,4,246.13477916772,None,0.3204078994748288,1,Edge,0,0,5,0,0.3204078994748288,97.12816315978993,LOW RISK
SID_01139,619.0,TCP,3,909.613570511592,DES,0.3850520807469007,1,Firefox,1,0,5,1,1.3850520807469007,97.55402083229876,LOW RISK
SID_01140,640.0,TCP,10,967.2426270175245,AES,0.1107696192144518,2,Chrome,0,1,13,1,1.1107696192144518,92.64430784768578,HIGH RISK
SID_01141,440.0,TCP,2,1634.1496207114342,DES,0.4261470608561206,0,Edge,0,0,2,1,1.4261470608561206,99.37045882434245,LOW RISK
SID_01142,775.0,TCP,2,3659.752361591184,AES,0.2966616306852894,4,Firefox,1,1,8,1,1.2966616306852894,95.71866465227411,MEDIUM RISK
SID_01143,469.0,UDP,6,652.3445904659508,AES,0.3819451239727479,0,Chrome,1,1,8,1,1.3819451239727478,95.7527780495891,MEDIUM RISK
SID_01144,525.0,TCP,3,529.9608185255137,DES,0.4372191109631793,2,Chrome,0,0,5,1,1.4372191109631793,97.57488764438527,LOW RISK
SID_01145,465.0,TCP,3,734.4002156054077,AES,0.0285325918128976,0,Chrome,0,0,3,1,1.0285325918128976,98.61141303672517,LOW RISK
SID_01146,503.0,TCP,6,859.9422693736374,None,0.5440106298884128,1,Chrome,0,0,7,0,0.5440106298884128,96.01760425195536,MEDIUM RISK
SID_01147,280.0,TCP,1,998.5744788819244,DES,0.5701296897832435,3,Firefox,0,1,5,1,1.5701296897832435,97.6280518759133,LOW RISK
SID_01148,211.0,TCP,5,264.1605841403103,None,0.3877557126325603,1,Chrome,0,1,7,0,0.3877557126325603,95.95510228505302,MEDIUM RISK
SID_01149,818.0,TCP,1,534.0340580303412,AES,0.5046823835689607,1,Chrome,0,0,2,1,1.5046823835689607,99.40187295342758,LOW RISK
SID_01150,330.0,TCP,9,370.79821255332376,DES,0.2145834829977306,2,Edge,0,1,12,1,1.2145834829977307,93.28583339319908,HIGH RISK
SID_01151,301.0,TCP,3,31.63598383342571,DES,0.3147740488476515,2,Safari,0,0,5,1,1.3147740488476516,97.52590961953906,LOW RISK
SID_01152,69.0,TCP,6,752.3098623780115,DES,0.2770811220964773,3,Chrome,1,1,11,1,1.2770811220964773,93.91083244883859,HIGH RISK
SID_01153,372.0,UDP,1,1662.3670576286816,DES,0.2222307233191188,3,Safari,0,1,5,1,1.2222307233191188,97.48889228932765,LOW RISK
SID_01154,235.0,TCP,3,2035.4471760351732,DES,0.5809053708934138,2,Chrome,0,1,6,1,1.5809053708934138,97.03236214835736,LOW RISK
SID_01155,828.0,TCP,5,582.8929105744006,AES,0.1945203151637257,0,Chrome,0,0,5,1,1.1945203151637256,97.4778081260655,LOW RISK
SID_01156,701.0,UDP,3,1161.552819141306,None,0.5102950896140471,1,Firefox,0,0,4,0,0.5102950896140471,97.80411803584562,LOW RISK
SID_01157,362.0,TCP,5,996.9831625480404,AES,0.2704608872809949,1,Firefox,1,0,7,1,1.2704608872809948,96.3081843549124,MEDIUM RISK
SID_01158,950.0,ICMP,5,207.9476704544835,None,0.1420237268582869,1,Unknown,0,1,7,0,0.1420237268582869,95.85680949074332,MEDIUM RISK
SID_01159,696.0,TCP,6,51.98122418725109,None,0.0383262443798669,0,Edge,0,0,6,0,0.0383262443798669,96.41533049775195,MEDIUM RISK
SID_01160,435.0,UDP,6,1102.2052256805234,DES,0.184773541671754,0,Chrome,0,1,7,1,1.184773541671754,96.2739094166687,MEDIUM RISK
SID_01161,64.0,ICMP,5,265.8026366202932,None,0.3937258229972246,1,Chrome,0,0,6,0,0.3937258229972246,96.5574903291989,MEDIUM RISK
SID_01162,958.0,UDP,2,637.7090435671972,DES,0.0996480051471389,2,Firefox,0,0,4,1,1.099648005147139,98.03985920205885,LOW RISK
SID_01163,222.0,TCP,4,593.9781426792313,None,0.3404207973052711,0,Edge,0,0,4,0,0.3404207973052711,97.7361683189221,LOW RISK
SID_01164,170.0,TCP,2,1362.4448042362278,AES,0.5564048618879487,3,Edge,1,1,7,1,1.5564048618879487,96.42256194475517,MEDIUM RISK
SID_01165,704.0,TCP,5,827.7118791770085,AES,0.3503173789029103,3,Firefox,0,1,9,1,1.3503173789029104,95.14012695156116,MEDIUM RISK
SID_01166,968.6399999999994,TCP,3,1502.624522912805,DES,0.2046651988929065,2,Edge,0,0,5,1,1.2046651988929065,97.48186607955716,LOW RISK
SID_01167,776.0,UDP,3,1116.2228195498744,AES,0.6404401977358218,0,Chrome,0,1,4,1,1.6404401977358218,98.25617607909432,LOW RISK
SID_01168,612.0,TCP,3,3659.752361591184,DES,0.3055388556890352,4,Chrome,0,1,8,1,1.3055388556890353,95.72221554227562,MEDIUM RISK
SID_01169,618.0,TCP,7,1595.3451750808415,AES,0.5403053521739393,2,Firefox,0,1,10,1,1.5403053521739394,94.61612214086958,MEDIUM RISK
SID_01170,670.0,TCP,7,189.66883883820597,None,0.6391820610465421,2,Chrome,0,1,10,0,0.6391820610465421,94.25567282441861,MEDIUM RISK
SID_01171,651.0,TCP,4,2603.3727799053413,DES,0.4204067375289869,1,Chrome,1,1,7,1,1.4204067375289868,96.36816269501159,MEDIUM RISK
SID_01172,556.0,UDP,1,332.5751700766388,AES,0.1340629427222592,0,Firefox,0,0,1,1,1.1340629427222593,99.85362517708892,LOW RISK
SID_01173,520.0,UDP,5,748.8683356418901,AES,0.2300309316073403,2,Chrome,1,0,8,1,1.2300309316073403,95.69201237264294,MEDIUM RISK
SID_01174,487.0,TCP,6,2268.944028058564,DES,0.4175822521875612,1,Chrome,0,0,7,1,1.4175822521875612,96.36703290087502,MEDIUM RISK
SID_01175,349.0,TCP,2,192.80703555182535,None,0.3144369318994751,0,Edge,0,0,2,0,0.3144369318994751,98.92577477275978,LOW RISK
SID_01176,443.0,TCP,3,1557.6027848856522,AES,0.2263278633846245,0,Safari,0,0,3,1,1.2263278633846244,98.69053114535386,LOW RISK
SID_01177,161.0,TCP,4,2448.687901725349,AES,0.3922231356409701,1,Chrome,0,1,6,1,1.39222313564097,96.9568892542564,MEDIUM RISK
SID_01178,480.0,ICMP,1,1537.951042666066,None,0.1041325115988053,3,Chrome,0,1,5,0,0.1041325115988053,97.04165300463953,LOW RISK
SID_01179,302.0,UDP,2,1368.1642117461608,None,0.3446654421917947,1,Edge,1,1,5,0,0.3446654421917947,97.13786617687671,LOW RISK
SID_01180,279.0,TCP,4,245.88819648757897,AES,0.31061159063164,3,Edge,0,1,8,1,1.31061159063164,95.72424463625266,MEDIUM RISK
SID_01181,535.0,TCP,5,418.18316371633273,AES,0.6289446300908422,1,Edge,0,1,7,1,1.6289446300908423,96.45157785203634,MEDIUM RISK
SID_01182,778.0,TCP,2,1142.8073058363427,DES,0.5588716949806902,4,Chrome,0,1,7,1,1.5588716949806902,96.42354867799227,MEDIUM RISK
